Sales Quantity,Sales Rep,Sales Price,Sales Margin Amount,Sales Cost Amount,Sales Amount Based on List Price,Sales Amount,Order Number,List Price,Line Number,Discount Amount,Invoice Date,Invoice Number
2,125,"282,215","333,17","231,26","1097,32","564,43",211041,"548,66",102000,"532,89",29/10/2018,117081
2,125,"286,175","246,57","325,78","1015,5","572,35",316254,"507,75",49000,"443,15",25/12/2018,219257
2,125,"288,22","332,02","244,42","600,46","576,44",101659,"300,23",39000,"24,02",13/05/2017,300931
2,125,"292,405","249,31","335,5","1113,26","584,81",101659,"556,63",24000,"528,45",20/05/2017,301608
2,125,"294,72","230,21","359,23","1122,08","589,44",104384,"561,04",18000,"532,64",30/06/2017,305435
2,125,"300,23","356,04","244,42","600,46","600,46",201659,"300,23",39000,0,01/05/2018,100931
2,125,"302,055","104,69","499,42",1150,"604,11",104391,575,55000,"545,89",05/07/2017,305728
2,125,"302,055","104,69","499,42",1150,"604,11",104394,575,50000,"545,89",30/06/2017,305436
2,125,"302,055","104,69","499,42",1150,"604,11",104396,575,37000,"545,89",05/07/2017,305730
2,125,"304,59","273,68","335,5","1113,26","609,18",201659,"556,63",24000,"504,08",08/05/2018,101608
2,125,307,"254,77","359,23","1122,08",614,204384,"561,04",18000,"508,08",18/06/2018,105435
2,125,"314,64","129,86","499,42",1150,"629,28",204391,575,55000,"520,72",23/06/2018,105728
2,125,"314,64","129,86","499,42",1150,"629,28",204394,575,50000,"520,72",18/06/2018,105436
2,125,"314,64","129,86","499,42",1150,"629,28",204396,575,37000,"520,72",23/06/2018,105730
2,125,"319,98","212,11","427,85","1218,24","639,96",101996,"609,12",34000,"578,28",16/06/2017,304125
2,125,"333,31","238,77","427,85","1218,24","666,62",201996,"609,12",34000,"551,62",04/06/2018,104125
2,125,"379,11","194,11","564,11","1535,5","758,22",111041,"767,75",115000,"777,28",24/11/2017,318321
2,125,"394,905","225,7","564,11","1535,5","789,81",211041,"767,75",115000,"745,69",12/11/2018,118321
2,125,"407,555","253,61","561,5","1535,5","815,11",104130,"767,75",38000,"720,39",17/06/2017,304268
2,125,"424,535","287,57","561,5","1535,5","849,07",204130,"767,75",38000,"686,43",05/06/2018,104268
2,125,"463,955","394,02","533,89","1879,14","927,91",111051,"939,57",28000,"951,23",09/11/2017,316955
2,125,"463,955","394,02","533,89","1879,14","927,91",122463,"939,57",28000,"951,23",11/01/2018,330458
2,125,"477,22","409,89","544,55","1932,88","954,44",111051,"966,44",33000,"978,44",09/11/2017,316955
2,125,"477,22","409,89","544,55","1932,88","954,44",111062,"966,44",25000,"978,44",09/11/2017,316956
2,125,"477,22","409,89","544,55","1932,88","954,44",122463,"966,44",33000,"978,44",11/01/2018,330458
2,125,"477,22","409,89","544,55","1932,88","954,44",122471,"966,44",25000,"978,44",11/01/2018,330459
2,125,"483,285","432,68","533,89","1879,14","966,57",211051,"939,57",28000,"912,57",28/10/2018,116955
2,125,"483,285","432,68","533,89","1879,14","966,57",222463,"939,57",28000,"912,57",30/12/2018,130458
2,125,"497,105","449,66","544,55","1932,88","994,21",211051,"966,44",33000,"938,67",28/10/2018,116955
2,125,"497,105","449,66","544,55","1932,88","994,21",211062,"966,44",25000,"938,67",28/10/2018,116956
2,125,"497,105","449,66","544,55","1932,88","994,21",222463,"966,44",33000,"938,67",30/12/2018,130458
2,125,"497,105","449,66","544,55","1932,88","994,21",222471,"966,44",25000,"938,67",30/12/2018,130459
2,125,"498,765","465,46","532,07","1879,14","997,53",103299,"939,57",10000,"881,61",03/06/2017,302978
2,125,"507,68","458,6","556,76","1932,88","1015,36",107197,"966,44",15000,"917,52",04/08/2017,308414
2,125,"507,68","458,6","556,76","1932,88","1015,36",117838,"966,44",15000,"917,52",03/02/2017,320826
2,125,"507,68","458,6","556,76","1932,88","1015,36",126388,"966,44",15000,"917,52",05/05/2017,332338
2,125,"507,68","472,64","542,72","1932,88","1015,36",104394,"966,44",21000,"917,52",30/06/2017,305436
2,125,"513,03","469,3","556,76","1932,88","1026,06",108946,"966,44",16000,"906,82",02/09/2017,311012
2,125,"513,03","469,3","556,76","1932,88","1026,06",119365,"966,44",16000,"906,82",04/03/2017,323366
2,125,"519,545","507,02","532,07","1879,14","1039,09",203299,"939,57",10000,"840,05",22/05/2018,102978
2,125,"522,77","426,25","619,29","2117,3602","1045,54",109950,"1058,6801",55000,"1071,8202",15/09/2017,312078
2,125,"522,77","426,25","619,29","2117,3602","1045,54",120189,"1058,6801",55000,"1071,8202",17/03/2017,324412
2,125,"528,835","500,91","556,76","1932,88","1057,67",207197,"966,44",15000,"875,21",23/07/2018,108414
2,125,"528,835","500,91","556,76","1932,88","1057,67",217838,"966,44",15000,"875,21",23/01/2018,120826
2,125,"528,835","500,91","556,76","1932,88","1057,67",226388,"966,44",15000,"875,21",23/04/2018,132338
2,125,"528,835","514,95","542,72","1932,88","1057,67",204394,"966,44",21000,"875,21",18/06/2018,105436
2,125,"534,405","512,05","556,76","1932,88","1068,81",208946,"966,44",16000,"864,07",21/08/2018,111012
2,125,"534,405","512,05","556,76","1932,88","1068,81",219365,"966,44",16000,"864,07",21/02/2018,123366
2,125,"535,575","478,06","593,09","2169,22","1071,15",111062,"1084,61",22000,"1098,07",09/11/2017,316956
2,125,"535,575","478,06","593,09","2169,22","1071,15",122471,"1084,61",22000,"1098,07",11/01/2018,330459
2,125,"544,55","469,81","619,29","2117,3602","1089,1",209950,"1058,6801",55000,"1028,2602",03/09/2018,112078
2,125,"544,55","469,81","619,29","2117,3602","1089,1",220189,"1058,6801",55000,"1028,2602",05/03/2018,124412
2,125,"544,7","532,64","556,76","1932,88","1089,4",317838,"966,44",15000,"843,48",15/01/2019,220826
2,125,"550,435","544,11","556,76","1932,88","1100,87",319365,"966,44",16000,"832,01",13/02/2019,223366
2,125,"556,14","492,99","619,29","2117,3602","1112,28",107197,"1058,6801",16000,"1005,0802",04/08/2017,308414
2,125,"556,14","492,99","619,29","2117,3602","1112,28",117838,"1058,6801",16000,"1005,0802",03/02/2017,320826
2,125,"556,14","492,99","619,29","2117,3602","1112,28",126388,"1058,6801",16000,"1005,0802",05/05/2017,332338
2,125,"556,14","508,11","604,17","1158,62","1112,28",101659,"579,31",20000,"46,34",13/05/2017,300931
2,125,"556,245","215,85","896,64",2206,"1112,49",112281,1103,28000,"1093,51",21/10/2017,315369
2,125,"556,245","215,85","896,64",2206,"1112,49",123557,1103,28000,"1093,51",23/12/2017,328905
2,125,"557,89","522,69","593,09","2169,22","1115,78",211062,"1084,61",22000,"1053,44",28/10/2018,116956
2,125,"557,89","522,69","593,09","2169,22","1115,78",222471,"1084,61",22000,"1053,44",30/12/2018,130459
2,125,"560,885","502,48","619,29","2117,3602","1121,77",320189,"1058,6801",55000,"995,5902",26/02/2019,224412
2,125,"569,76","549,05","590,47","2169,22","1139,52",102549,"1084,61",22000,"1029,7",24/05/2017,301951
2,125,"579,31","539,33","619,29","2117,3602","1158,62",207197,"1058,6801",16000,"958,7402",23/07/2018,108414
2,125,"579,31","539,33","619,29","2117,3602","1158,62",217838,"1058,6801",16000,"958,7402",23/01/2018,120826
2,125,"579,31","539,33","619,29","2117,3602","1158,62",226388,"1058,6801",16000,"958,7402",23/04/2018,132338
2,125,"579,31","554,45","604,17","1158,62","1158,62",201659,"579,31",20000,0,01/05/2018,100931
2,125,"579,42","262,2","896,64",2206,"1158,84",212281,1103,28000,"1047,16",09/10/2018,115369
2,125,"579,42","262,2","896,64",2206,"1158,84",223557,1103,28000,"1047,16",11/12/2018,128905
2,125,"581,755","558,2","605,31","2169,22","1163,51",108145,"1084,61",4000,"1005,71",23/08/2017,310073
2,125,"581,755","558,2","605,31","2169,22","1163,51",118683,"1084,61",4000,"1005,71",22/02/2017,322456
2,125,"593,5","596,53","590,47","2169,22",1187,202549,"1084,61",22000,"982,22",12/05/2018,101951
2,125,"596,105","549,95","642,26","2269,54","1192,21",103690,"1134,77",38000,"1077,33",11/06/2017,303717
2,125,"596,105","550,68","641,53","2269,54","1192,21",113285,"1134,77",44000,"1077,33",03/11/2017,316465
2,125,"596,105","550,68","641,53","2269,54","1192,21",124364,"1134,77",44000,"1077,33",05/01/2018,329975
2,125,"596,69","574,09","619,29","2117,3602","1193,38",317838,"1058,6801",16000,"923,9802",15/01/2019,220826
2,125,"604,34","582,44","626,24","2300,8798","1208,68",104360,"1150,4399",55000,"1092,1998",05/07/2017,305724
2,125,"604,34","582,44","626,24","2300,8798","1208,68",104391,"1150,4399",54000,"1092,1998",05/07/2017,305728
2,125,"605,995","606,68","605,31","2169,22","1211,99",208145,"1084,61",4000,"957,23",11/08/2018,110073
2,125,"605,995","606,68","605,31","2169,22","1211,99",218683,"1084,61",4000,"957,23",11/02/2018,122456
2,125,"609,73","592,56","626,9","2321,4","1219,46",102549,"1160,7",40000,"1101,94",24/05/2017,301951
2,125,"619,31","550,07","688,55","2508,3798","1238,62",109950,"1254,1899",108000,"1269,7598",15/09/2017,312078
2,125,"619,31","550,07","688,55","2508,3798","1238,62",120189,"1254,1899",108000,"1269,7598",17/03/2017,324412
2,125,"620,945","599,63","642,26","2269,54","1241,89",203690,"1134,77",38000,"1027,65",30/05/2018,103717
2,125,"620,945","600,36","641,53","2269,54","1241,89",213285,"1134,77",44000,"1027,65",22/10/2018,116465
2,125,"620,945","600,36","641,53","2269,54","1241,89",224364,"1134,77",44000,"1027,65",24/12/2018,129975
2,125,"622,565","607,03","638,1","2321,4","1245,13",110184,"1160,7",11000,"1076,27",20/09/2017,312439
2,125,"622,565","607,03","638,1","2321,4","1245,13",120396,"1160,7",11000,"1076,27",22/03/2017,324772
2,125,"622,565","619,24","625,89","2321,4","1245,13",114076,"1160,7",13000,"1076,27",15/11/2017,317505
2,125,"624,175","643,04","605,31","2169,22","1248,35",318683,"1084,61",4000,"920,87",03/02/2019,222456
2,125,"629,52","632,8","626,24","2300,8798","1259,04",204360,"1150,4399",55000,"1041,8398",23/06/2018,105724
2,125,"629,52","632,8","626,24","2300,8798","1259,04",204391,"1150,4399",54000,"1041,8398",23/06/2018,105728
2,125,"629,635","554,14","705,13","2550,2","1259,27",111051,"1275,1",57000,"1290,93",09/11/2017,316955
2,125,"629,635","554,14","705,13","2550,2","1259,27",122463,"1275,1",57000,"1290,93",11/01/2018,330458
2,125,"635,135","643,37","626,9","2321,4","1270,27",202549,"1160,7",40000,"1051,13",12/05/2018,101951
2,125,"645,115","601,68","688,55","2508,3798","1290,23",209950,"1254,1899",108000,"1218,1498",03/09/2018,112078
2,125,"645,115","601,68","688,55","2508,3798","1290,23",220189,"1254,1899",108000,"1218,1498",05/03/2018,124412
2,125,"648,505","658,91","638,1","2321,4","1297,01",210184,"1160,7",11000,"1024,39",08/09/2018,112439
2,125,"648,505","658,91","638,1","2321,4","1297,01",220396,"1160,7",11000,"1024,39",10/03/2018,124772
2,125,"648,505","671,12","625,89","2321,4","1297,01",214076,"1160,7",13000,"1024,39",03/11/2018,117505
2,125,"655,87","606,61","705,13","2550,2","1311,74",211051,"1275,1",57000,"1238,46",28/10/2018,116955
2,125,"655,87","606,61","705,13","2550,2","1311,74",222463,"1275,1",57000,"1238,46",30/12/2018,130458
2,125,"658,845","640,69",677,"2508,3798","1317,69",113285,"1254,1899",38000,"1190,6898",03/11/2017,316465
2,125,"658,845","640,69",677,"2508,3798","1317,69",124364,"1254,1899",38000,"1190,6898",05/01/2018,329975
2,125,"664,47","640,39","688,55","2508,3798","1328,94",320189,"1254,1899",108000,"1179,4398",26/02/2019,224412
2,125,"667,96","697,82","638,1","2321,4","1335,92",320396,"1160,7",11000,"985,48",03/03/2019,224772
2,125,"676,875","663,35","690,4","2550,2","1353,75",109936,"1275,1",1000,"1196,45",22/09/2017,312636
2,125,"676,875","663,35","690,4","2550,2","1353,75",120181,"1275,1",1000,"1196,45",24/03/2017,324955
2,125,"686,295","695,59",677,"2508,3798","1372,59",213285,"1254,1899",38000,"1135,7898",22/10/2018,116465
2,125,"686,295","695,59",677,"2508,3798","1372,59",224364,"1254,1899",38000,"1135,7898",24/12/2018,129975
2,125,"689,565","617,23","761,9",2598,"1379,13",107969,1299,51000,"1218,87",19/08/2017,309773
2,125,"689,565","617,23","761,9",2598,"1379,13",118520,1299,51000,"1218,87",18/02/2017,322159
2,125,"705,08","719,76","690,4","2550,2","1410,16",209936,"1275,1",1000,"1140,04",10/09/2018,112636
2,125,"705,08","719,76","690,4","2550,2","1410,16",220181,"1275,1",1000,"1140,04",12/03/2018,124955
2,125,"718,295","674,69","761,9",2598,"1436,59",207969,1299,51000,"1161,41",07/08/2018,109773
2,125,"718,295","674,69","761,9",2598,"1436,59",218520,1299,51000,"1161,41",07/02/2018,122159
2,125,"726,23","762,06","690,4","2550,2","1452,46",320181,"1275,1",1000,"1097,74",05/03/2019,224955
2,125,"739,845","717,79","761,9",2598,"1479,69",318520,1299,51000,"1118,31",30/01/2019,222159
2,125,"751,845","611,83","891,86","2862,46","1503,69",104396,"1431,23",5000,"1358,77",05/07/2017,305730
2,125,"759,76","620,14","899,38","2862,46","1519,52",107969,"1431,23",13000,"1342,94",19/08/2017,309773
2,125,"759,76","620,14","899,38","2862,46","1519,52",118520,"1431,23",13000,"1342,94",18/02/2017,322159
2,125,"759,76","627,66","891,86","2862,46","1519,52",103299,"1431,23",7001,"1342,94",08/06/2017,303294
2,125,"783,17","674,48","891,86","2862,46","1566,34",204396,"1431,23",5000,"1296,12",23/06/2018,105730
2,125,"791,415","683,45","899,38","2862,46","1582,83",207969,"1431,23",13000,"1279,63",07/08/2018,109773
2,125,"791,415","683,45","899,38","2862,46","1582,83",218520,"1431,23",13000,"1279,63",07/02/2018,122159
2,125,"791,415","690,97","891,86","2862,46","1582,83",203299,"1431,23",7001,"1279,63",27/05/2018,103294
2,125,"815,155","730,93","899,38","2862,46","1630,31",318520,"1431,23",13000,"1232,15",30/01/2019,222159
2,125,"864,125","776,75","951,5","3255,68","1728,25",113313,"1627,84",47000,"1527,43",04/11/2017,316588
2,125,"864,125","776,75","951,5","3255,68","1728,25",124384,"1627,84",47000,"1527,43",06/01/2018,330097
2,125,"900,13","848,76","951,5","3255,68","1800,26",213313,"1627,84",47000,"1455,42",23/10/2018,116588
2,125,"900,13","848,76","951,5","3255,68","1800,26",224384,"1627,84",47000,"1455,42",25/12/2018,130097
2,127,"100,33","138,61","62,05","362,88","200,66",202553,"181,44",25000,"162,22",08/05/2018,101577
2,127,"100,33","141,3","59,36","362,88","200,66",204592,"181,44",13000,"162,22",11/06/2018,104773
2,127,"100,33","141,3","59,36","362,88","200,66",204742,"181,44",14000,"162,22",11/06/2018,104774
2,127,"100,37","106,08","94,66","363,02","200,74",207803,"181,51",20000,"162,28",07/08/2018,109728
2,127,"100,37","106,08","94,66","363,02","200,74",218372,"181,51",20000,"162,28",07/02/2018,122114
2,127,"100,395","125,26","75,53","363,12","200,79",202227,"181,56",15000,"162,33",08/05/2018,101572
2,127,"100,395","57,23","143,56","363,12","200,79",212071,"181,56",59000,"162,33",09/10/2018,115327
2,127,"100,395","57,23","143,56","363,12","200,79",223363,"181,56",59000,"162,33",11/12/2018,128863
2,127,"100,475","95,14","105,81","378,54","200,95",104742,"189,27",28000,"177,59",14/07/2017,306790
2,127,"100,475","95,14","105,81","378,54","200,95",110940,"189,27",37000,"177,59",07/10/2017,313993
2,127,"100,475","95,14","105,81","378,54","200,95",113888,"189,27",32000,"177,59",11/11/2017,317200
2,127,"100,475","95,14","105,81","378,54","200,95",116323,"189,27",28000,"177,59",13/01/2017,319224
2,127,"100,475","95,14","105,81","378,54","200,95",121024,"189,27",37000,"177,59",08/04/2017,326289
2,127,"100,475","95,14","105,81","378,54","200,95",122379,"189,27",37000,"177,59",09/12/2017,327550
2,127,"100,475","95,14","105,81","378,54","200,95",125105,"189,27",28000,"177,59",14/04/2017,330736
2,127,"102,47","138,3","66,64","359,82","204,94",321105,"179,91",26000,"154,88",20/03/2019,226269
2,127,"103,035","143,45","62,62","388,2","206,07",102553,"194,1",37000,"182,13",20/05/2017,301577
2,127,"103,28","109,1","97,46","391,22","206,56",106282,"195,61",1000,"184,66",21/07/2017,307184
2,127,"103,28","109,1","97,46","391,22","206,56",109590,"195,61",1000,"184,66",08/09/2017,311552
2,127,"103,28","109,1","97,46","391,22","206,56",112830,"195,61",3000,"184,66",03/11/2017,316447
2,127,"103,28","109,1","97,46","391,22","206,56",117055,"195,61",1000,"184,66",20/01/2017,319616
2,127,"103,28","109,1","97,46","391,22","206,56",119876,"195,61",1000,"184,66",10/03/2017,323896
2,127,"103,28","109,1","97,46","391,22","206,56",124009,"195,61",3000,"184,66",05/01/2018,329957
2,127,"103,28","109,1","97,46","391,22","206,56",125746,"195,61",1000,"184,66",21/04/2017,331128
2,127,"103,38","112,1","94,66","363,02","206,76",318372,"181,51",20000,"156,26",30/01/2019,222114
2,127,"103,41","121,46","85,36","374,02","206,82",215081,"187,01",25000,"167,2",14/11/2018,118591
2,127,"103,835","110,29","97,38","391,22","207,67",101648,"195,61",4000,"183,55",20/05/2017,301568
2,127,"103,84","110,22","97,46","391,22","207,68",106925,"195,61",7000,"183,54",05/08/2017,308441
2,127,"103,84","110,22","97,46","391,22","207,68",117595,"195,61",7000,"183,54",04/02/2017,320850
2,127,"103,84","110,22","97,46","391,22","207,68",126191,"195,61",7000,"183,54",06/05/2017,332362
2,127,"104,66","103,51","105,81","378,54","209,32",204742,"189,27",28000,"169,22",02/07/2018,106790
2,127,"104,66","103,51","105,81","378,54","209,32",210940,"189,27",37000,"169,22",25/09/2018,113993
2,127,"104,66","103,51","105,81","378,54","209,32",213888,"189,27",32000,"169,22",30/10/2018,117200
2,127,"104,66","103,51","105,81","378,54","209,32",216323,"189,27",28000,"169,22",02/01/2018,119224
2,127,"104,66","103,51","105,81","378,54","209,32",221024,"189,27",37000,"169,22",27/03/2018,126289
2,127,"104,66","103,51","105,81","378,54","209,32",222379,"189,27",37000,"169,22",27/11/2018,127550
2,127,"104,66","103,51","105,81","378,54","209,32",225105,"189,27",28000,"169,22",02/04/2018,130736
2,127,"105,64","142,5","68,78",398,"211,28",112071,199,62000,"186,72",04/11/2017,316533
2,127,"105,64","142,5","68,78",398,"211,28",123363,199,62000,"186,72",06/01/2018,330042
2,127,"105,64","35,1","176,18",398,"211,28",104133,199,27001,"186,72",30/07/2017,307928
2,127,"105,64","35,1","176,18",398,"211,28",116215,199,27001,"186,72",29/01/2017,320345
2,127,"105,64","35,1","176,18",398,"211,28",125029,199,27001,"186,72",30/04/2017,331857
2,127,"107,33","152,04","62,62","388,2","214,66",202553,"194,1",37000,"173,54",08/05/2018,101577
2,127,"107,585","117,71","97,46","391,22","215,17",206282,"195,61",1000,"176,05",09/07/2018,107184
2,127,"107,585","117,71","97,46","391,22","215,17",209590,"195,61",1000,"176,05",27/08/2018,111552
2,127,"107,585","117,71","97,46","391,22","215,17",212830,"195,61",3000,"176,05",22/10/2018,116447
2,127,"107,585","117,71","97,46","391,22","215,17",217055,"195,61",1000,"176,05",09/01/2018,119616
2,127,"107,585","117,71","97,46","391,22","215,17",219876,"195,61",1000,"176,05",27/02/2018,123896
2,127,"107,585","117,71","97,46","391,22","215,17",224009,"195,61",3000,"176,05",24/12/2018,129957
2,127,"107,585","117,71","97,46","391,22","215,17",225746,"195,61",1000,"176,05",09/04/2018,131128
2,127,"107,8","109,79","105,81","378,54","215,6",316323,"189,27",28000,"162,94",25/12/2018,219224
2,127,"107,8","109,79","105,81","378,54","215,6",321024,"189,27",37000,"162,94",20/03/2019,226289
2,127,"108,16","118,94","97,38","391,22","216,32",201648,"195,61",4000,"174,9",08/05/2018,101568
2,127,"108,165","118,87","97,46","391,22","216,33",206925,"195,61",7000,"174,89",24/07/2018,108441
2,127,"108,165","118,87","97,46","391,22","216,33",217595,"195,61",7000,"174,89",24/01/2018,120850
2,127,"108,165","118,87","97,46","391,22","216,33",226191,"195,61",7000,"174,89",24/04/2018,132362
2,127,"108,96","102,72","115,2","410,52","217,92",102553,"205,26",17000,"192,6",20/05/2017,301577
2,127,"108,96","102,72","115,2","410,52","217,92",102976,"205,26",15000,"192,6",27/05/2017,302364
2,127,"110,04","151,3","68,78",398,"220,08",212071,199,62000,"177,92",23/10/2018,116533
2,127,"110,04","151,3","68,78",398,"220,08",223363,199,62000,"177,92",25/12/2018,130042
2,127,"110,04","43,9","176,18",398,"220,08",204133,199,27001,"177,92",18/07/2018,107928
2,127,"110,04","43,9","176,18",398,"220,08",216215,199,27001,"177,92",18/01/2018,120345
2,127,"110,04","43,9","176,18",398,"220,08",225029,199,27001,"177,92",18/04/2018,131857
2,127,"110,815","124,17","97,46","391,22","221,63",317055,"195,61",1000,"169,59",01/01/2019,219616
2,127,"110,815","124,17","97,46","391,22","221,63",319876,"195,61",1000,"169,59",19/02/2019,223896
2,127,"111,41","125,36","97,46","391,22","222,82",317595,"195,61",7000,"168,4",16/01/2019,220850
2,127,"113,34","50,5","176,18",398,"226,68",316215,199,27001,"171,32",10/01/2019,220345
2,127,"113,5","111,8","115,2","410,52",227,202553,"205,26",17000,"183,52",08/05/2018,101577
2,127,"113,5","111,8","115,2","410,52",227,202976,"205,26",15000,"183,52",15/05/2018,102364
2,127,"115,835","47,91","183,76","241,32","231,67",101314,"120,66",34000,"9,65",13/05/2017,300893
2,127,"118,19","52,62","183,76","445,3","236,38",104221,"222,65",15000,"208,92",08/07/2017,306179
2,127,"118,41","163,17","73,65","446,12","236,82",104613,"223,06",14000,"209,3",01/07/2017,305526
2,127,"120,66","57,56","183,76","241,32","241,32",201314,"120,66",34000,"2,84217E-14",01/05/2018,100893
2,127,"121,565","'-44,23","287,36",458,"243,13",104221,229,27000,"214,87",12/07/2017,306488
2,127,"121,965","86,8","157,13","459,5","243,93",102976,"229,75",32000,"215,57",27/05/2017,302364
2,127,"123,115","62,47","183,76","445,3","246,23",204221,"222,65",15000,"199,07",26/06/2018,106179
2,127,"123,345","173,04","73,65","446,12","246,69",204613,"223,06",14000,"199,43",19/06/2018,105526
2,127,"124,8","99,1","150,5","470,2","249,6",111064,"235,1",37000,"220,6",21/10/2017,315319
2,127,"124,8","99,1","150,5","470,2","249,6",122473,"235,1",37000,"220,6",23/12/2017,328855
2,127,"126,63","'-34,1","287,36",458,"253,26",204221,229,27000,"204,74",30/06/2018,106488
2,127,"127,045","96,96","157,13","459,5","254,09",202976,"229,75",32000,"205,41",15/05/2018,102364
2,127,130,"109,5","150,5","470,2",260,211064,"235,1",37000,"210,2",09/10/2018,115319
2,127,130,"109,5","150,5","470,2",260,222473,"235,1",37000,"210,2",11/12/2018,128855
2,127,"145,85","180,7",111,"549,5","291,7",113888,"274,75",44000,"257,8",11/11/2017,317200
2,127,"150,245","146,3","154,19","566,06","300,49",104613,"283,03",8000,"265,57",29/07/2017,307812
2,127,"150,245","146,3","154,19","566,06","300,49",105761,"283,03",18000,"265,57",14/07/2017,306792
2,127,"150,245","146,3","154,19","566,06","300,49",107803,"283,03",12000,"265,57",19/08/2017,309728
2,127,"150,245","146,3","154,19","566,06","300,49",112052,"283,03",12000,"265,57",15/10/2017,314793
2,127,"150,245","146,3","154,19","566,06","300,49",116297,"283,03",8000,"265,57",28/01/2017,320233
2,127,"150,245","146,3","154,19","566,06","300,49",116627,"283,03",18000,"265,57",13/01/2017,319226
2,127,"150,245","146,3","154,19","566,06","300,49",118372,"283,03",12000,"265,57",18/02/2017,322114
2,127,"150,245","146,3","154,19","566,06","300,49",123345,"283,03",12000,"265,57",17/12/2017,328339
2,127,"150,245","146,3","154,19","566,06","300,49",125085,"283,03",8000,"265,57",29/04/2017,331745
2,127,"150,245","146,3","154,19","566,06","300,49",125363,"283,03",18000,"265,57",14/04/2017,330738
2,127,"150,245","300,49",0,"566,06","300,49",104221,"283,03",29000,"265,57",01/07/2017,305530
2,127,"151,925","192,85",111,"549,5","303,85",213888,"274,75",44000,"245,65",30/10/2018,117200
2,127,"153,27","179,84","126,7","577,46","306,54",104592,"288,73",10000,"270,92",23/06/2017,304773
2,127,"153,27","179,84","126,7","577,46","306,54",104742,"288,73",11000,"270,92",23/06/2017,304774
2,127,"156,505","158,82","154,19","566,06","313,01",204613,"283,03",8000,"253,05",17/07/2018,107812
2,127,"156,505","158,82","154,19","566,06","313,01",205761,"283,03",18000,"253,05",02/07/2018,106792
2,127,"156,505","158,82","154,19","566,06","313,01",207803,"283,03",12000,"253,05",07/08/2018,109728
2,127,"156,505","158,82","154,19","566,06","313,01",212052,"283,03",12000,"253,05",03/10/2018,114793
2,127,"156,505","158,82","154,19","566,06","313,01",216297,"283,03",8000,"253,05",17/01/2018,120233
2,127,"156,505","158,82","154,19","566,06","313,01",216627,"283,03",18000,"253,05",02/01/2018,119226
2,127,"156,505","158,82","154,19","566,06","313,01",218372,"283,03",12000,"253,05",07/02/2018,122114
2,127,"156,505","158,82","154,19","566,06","313,01",223345,"283,03",12000,"253,05",05/12/2018,128339
2,127,"156,505","158,82","154,19","566,06","313,01",225085,"283,03",8000,"253,05",17/04/2018,131745
2,127,"156,505","158,82","154,19","566,06","313,01",225363,"283,03",18000,"253,05",02/04/2018,130738
2,127,"156,505","313,01",0,"566,06","313,01",204221,"283,03",29000,"253,05",19/06/2018,105530
2,127,"159,655","192,61","126,7","577,46","319,31",204592,"288,73",10000,"258,15",11/06/2018,104773
2,127,"159,655","192,61","126,7","577,46","319,31",204742,"288,73",11000,"258,15",11/06/2018,104774
2,127,"159,905","104,27","215,54","602,46","319,81",112052,"301,23",20000,"282,65",15/10/2017,314793
2,127,"159,905","104,27","215,54","602,46","319,81",123345,"301,23",20000,"282,65",17/12/2017,328339
2,127,"161,2","168,21","154,19","566,06","322,4",316297,"283,03",8000,"243,66",09/01/2019,220233
2,127,"161,2","168,21","154,19","566,06","322,4",316627,"283,03",18000,"243,66",25/12/2018,219226
2,127,"161,2","168,21","154,19","566,06","322,4",318372,"283,03",12000,"243,66",30/01/2019,222114
2,127,"166,57","117,6","215,54","602,46","333,14",212052,"301,23",20000,"269,32",03/10/2018,114793
2,127,"166,57","117,6","215,54","602,46","333,14",223345,"301,23",20000,"269,32",05/12/2018,128339
2,127,"170,74","79,25","262,23","643,28","341,48",102227,"321,64",13000,"301,8",08/07/2017,306171
2,127,"170,74","79,25","262,23","643,28","341,48",102553,"321,64",47000,"301,8",20/05/2017,301577
2,127,"170,74","79,25","262,23","643,28","341,48",104742,"321,64",33000,"301,8",01/07/2017,305533
2,127,"177,855","93,48","262,23","643,28","355,71",202227,"321,64",13000,"287,57",26/06/2018,106171
2,127,"177,855","93,48","262,23","643,28","355,71",202553,"321,64",47000,"287,57",08/05/2018,101577
2,127,"177,855","93,48","262,23","643,28","355,71",204742,"321,64",33000,"287,57",19/06/2018,105533
2,127,"183,95","226,13","141,77","693,06","367,9",105059,"346,53",23000,"325,16",09/09/2017,311578
2,127,"183,95","226,13","141,77","693,06","367,9",116405,"346,53",23000,"325,16",11/03/2017,323920
2,127,"185,695","188,04","183,35","699,62","371,39",104221,"349,81",39000,"328,23",17/06/2017,304231
2,127,"191,615","241,46","141,77","693,06","383,23",205059,"346,53",23000,"309,83",28/08/2018,111578
2,127,"191,615","241,46","141,77","693,06","383,23",216405,"346,53",23000,"309,83",28/02/2018,123920
2,127,"193,43","203,51","183,35","699,62","386,86",204221,"349,81",39000,"312,76",05/06/2018,104231
2,127,"197,365","252,96","141,77","693,06","394,73",316405,"346,53",23000,"298,33",20/02/2019,223920
2,127,"218,72","268,97","168,47","824,06","437,44",111064,"412,03",29000,"386,62",07/10/2017,313972
2,127,"218,72","268,97","168,47","824,06","437,44",112052,"412,03",17000,"386,62",15/10/2017,314793
2,127,"218,72","268,97","168,47","824,06","437,44",121105,"412,03",29000,"386,62",08/04/2017,326269
